creator_id,creator_name,brand_name,creator_niche,product_category,campaign_date,followers,avg_views,engagement_rate,product_price,discount_rate,campaign_duration_days,planned_posts,planned_live_sessions,products_promoted,historical_conversion_rate,brand_fit_score,creator_cost,gross_margin_rate,orders,gmv,revenue,source_file
chunhungne,chunhungne,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,141600.0,11716.939393939394,0.04,97880.0,0.0,30.0,33.0,0.0,3.0,0.02,70.0,3540000.0,0.35,653.0,63975895.22,63975895.22,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thanhloanshop02,thanhloanshop02,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,10200.0,25863.478260869564,0.04,97880.0,0.0,30.0,0.0,23.0,2.0,0.02,70.0,1000000.0,0.35,652.0,63881237.36,63881237.36,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
anh1998_2,anh1998_2,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,10500.0,5456.173076923077,0.04,97880.0,0.0,30.0,0.0,52.0,6.0,0.02,70.0,1000000.0,0.35,652.0,63864036.96,63864036.96,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
_thanh.1996,_thanh.1996,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2906.0,435.1666666666667,0.04,97880.0,0.0,30.0,0.0,60.0,37.0,0.02,70.0,1000000.0,0.35,652.0,63842228.58,63842228.58,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tamskincare,tamskincare,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,20300.0,3409.6774193548385,0.04,97880.0,0.0,30.0,0.0,31.0,8.0,0.02,70.0,1000000.0,0.35,635.0,62192574.19,62192574.19,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
_luonvuituoi_o.o,_luonvuituoi_o.o,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,64800.0,72802.0,0.04,97880.0,0.0,30.0,1.0,0.0,3.0,0.02,70.0,1620000.0,0.35,630.0,61761810.18,61761810.18,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
doantnhi_68,doantnhi_68,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,18300.0,23544.666666666668,0.04,97880.0,0.0,30.0,7.0,2.0,2.0,0.02,70.0,1000000.0,0.35,629.0,61575526.15,61575526.15,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
kimtuyen_93_,kimtuyen_93_,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5448.0,4495.0921052631575,0.04,97880.0,0.0,30.0,0.0,76.0,2.0,0.02,70.0,1000000.0,0.35,617.0,60432226.49,60432226.49,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
myphamhssv,myphamhssv,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,11800.0,3597.953488372093,0.04,97880.0,0.0,30.0,0.0,43.0,13.0,0.02,70.0,1000000.0,0.35,614.0,60171911.58,60171911.58,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thamyeuskincare,thamyeuskincare,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,89800.0,1470.7441860465117,0.04,97880.0,0.0,30.0,14.0,29.0,18.0,0.02,70.0,2245000.0,0.35,590.0,57815584.8,57815584.8,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
reencyngo,reencyngo,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,12500000.0,0.0,0.04,97880.0,0.0,30.0,0.0,0.0,62.0,0.02,70.0,100000000.0,0.35,576.0,56404956.98,56404956.98,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nanaday_01,nanaday_01,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,20800.0,179.25,0.04,97880.0,0.0,30.0,1.0,3.0,61.0,0.02,70.0,1000000.0,0.35,572.0,56021119.26,56021119.26,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mayananh_02,mayananh_02,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,216000.0,15312.041666666666,0.04,97880.0,0.0,30.0,0.0,24.0,10.0,0.02,70.0,5400000.0,0.35,549.0,53831050.24,53831050.24,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngan_aleybeauty,ngan_aleybeauty,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,435300.0,38231.07692307692,0.04,97880.0,0.0,30.0,0.0,13.0,5.0,0.02,70.0,10882500.0,0.35,545.0,53347580.31,53347580.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dautayduongda,dautayduongda,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2757.0,2334.8571428571427,0.04,97880.0,0.0,30.0,0.0,14.0,5.0,0.02,70.0,1000000.0,0.35,541.0,53006677.65,53006677.65,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
beer.iu.oi,beer.iu.oi,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2254.0,4961.365853658536,0.04,97880.0,0.0,30.0,0.0,41.0,10.0,0.02,70.0,1000000.0,0.35,529.0,51812440.73,51812440.73,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
khuuthicham,khuuthicham,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4146.0,44045.0,0.04,97880.0,0.0,30.0,2.0,0.0,1.0,0.02,70.0,1000000.0,0.35,515.0,50445410.47,50445410.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tranghangchuan2,tranghangchuan2,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,30400.0,1399.6666666666667,0.04,97880.0,0.0,30.0,2.0,55.0,11.0,0.02,70.0,1000000.0,0.35,496.0,48639716.5,48639716.5,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
baclynne,baclynne,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,213700.0,17443.65,0.04,97880.0,0.0,30.0,0.0,20.0,19.0,0.02,70.0,5342500.0,0.35,495.0,48507370.15,48507370.15,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phucmypham,phucmypham,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,10600.0,8807.0,0.04,97880.0,0.0,30.0,0.0,1.0,20.0,0.02,70.0,1000000.0,0.35,494.0,48370290.66,48370290.66,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tuyetcookies,tuyetcookies,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4506.0,859.0338983050848,0.04,97880.0,0.0,30.0,1.0,58.0,7.0,0.02,70.0,1000000.0,0.35,484.0,47420995.29,47420995.29,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chi99911,chi99911,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,34.0,15055.0,0.04,97880.0,0.0,30.0,1.0,0.0,2.0,0.02,70.0,1000000.0,0.35,475.0,46539652.62,46539652.62,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
trangtrangkhau,trangtrangkhau,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,25900.0,7436.666666666667,0.04,97880.0,0.0,30.0,24.0,0.0,3.0,0.02,70.0,1000000.0,0.35,474.0,46458232.82,46458232.82,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
huynhtrucsuonkemtron,huynhtrucsuonkemtron,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,73100.0,5122.666666666667,0.04,97880.0,0.0,30.0,0.0,15.0,1.0,0.02,70.0,1827500.0,0.35,460.0,45075485.76,45075485.76,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngocanhbe.1234,ngocanhbe.1234,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7951.0,13341.09090909091,0.04,97880.0,0.0,30.0,0.0,11.0,4.0,0.02,70.0,1000000.0,0.35,452.0,44324216.29,44324216.29,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chime.emsoc,chime.emsoc,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2801.0,2240.2608695652175,0.04,97880.0,0.0,30.0,0.0,23.0,18.0,0.02,70.0,1000000.0,0.35,450.0,44122969.38,44122969.38,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
_tn279,_tn279,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,16800.0,7992.0,0.04,97880.0,0.0,30.0,1.0,0.0,1.0,0.02,70.0,1000000.0,0.35,421.0,41298753.4,41298753.4,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
sunni_review01,sunni_review01,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1543.0,12844.333333333334,0.04,97880.0,0.0,30.0,6.0,0.0,1.0,0.02,70.0,1000000.0,0.35,410.0,40216720.69,40216720.69,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
makeupwithsamsam,makeupwithsamsam,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,142500.0,17434.083333333332,0.04,97880.0,0.0,30.0,0.0,12.0,1.0,0.02,70.0,3562500.0,0.35,408.0,40011225.25,40011225.25,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hoangthachhh,hoangthachhh,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1300000.0,43692.0,0.04,97880.0,0.0,30.0,1.0,0.0,2.0,0.02,70.0,32500000.0,0.35,406.0,39778784.62,39778784.62,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chongngozongao,chongngozongao,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,362100.0,0.0,0.04,97880.0,0.0,30.0,0.0,0.0,33.0,0.02,70.0,9052500.0,0.35,401.0,39324932.98,39324932.98,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
gina.meteam,gina.meteam,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,12100.0,12672.277777777777,0.04,97880.0,0.0,30.0,2.0,16.0,4.0,0.02,70.0,1000000.0,0.35,400.0,39233542.19,39233542.19,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vbbreview95,vbbreview95,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1100000.0,152701.0,0.04,97880.0,0.0,30.0,0.0,2.0,1.0,0.02,70.0,27500000.0,0.35,388.0,38055461.5,38055461.5,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
thuha_moon98,thuha_moon98,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4029.0,6400.033333333334,0.04,97880.0,0.0,30.0,0.0,30.0,5.0,0.02,70.0,1000000.0,0.35,387.0,37890728.9,37890728.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
minnxinh1998,minnxinh1998,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5702.0,22150.0,0.04,97880.0,0.0,30.0,3.0,0.0,1.0,0.02,70.0,1000000.0,0.35,385.0,37695588.85,37695588.85,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
rireview75,rireview75,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5095.0,17869.75,0.04,97880.0,0.0,30.0,4.0,0.0,13.0,0.02,70.0,1000000.0,0.35,383.0,37558035.66,37558035.66,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chuthanhha91,chuthanhha91,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3532.0,1311.4117647058824,0.04,97880.0,0.0,30.0,0.0,68.0,11.0,0.02,70.0,1000000.0,0.35,373.0,36606235.05,36606235.05,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phammylinh9,phammylinh9,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1124.0,783.4938271604939,0.04,97880.0,0.0,30.0,81.0,0.0,2.0,0.02,70.0,1000000.0,0.35,373.0,36571125.83,36571125.83,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hangchau.a,hangchau.a,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7416.0,3377.353846153846,0.04,97880.0,0.0,30.0,0.0,65.0,2.0,0.02,70.0,1000000.0,0.35,366.0,35908252.9,35908252.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
l.xinh.mayly8,l.xinh.mayly8,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,8533.0,1162.5294117647059,0.04,97880.0,0.0,30.0,0.0,34.0,10.0,0.02,70.0,1000000.0,0.35,366.0,35832313.31,35832313.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
giavingon0,giavingon0,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2356.0,14706.0,0.04,97880.0,0.0,30.0,1.0,0.0,2.0,0.02,70.0,1000000.0,0.35,361.0,35351121.38,35351121.38,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dungduocpham,dungduocpham,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,9123.0,1218.8070175438597,0.04,97880.0,0.0,30.0,0.0,57.0,2.0,0.02,70.0,1000000.0,0.35,353.0,34624472.83,34624472.83,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
letrivy_light_makeup,letrivy_light_makeup,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,41200.0,78121.83333333333,0.04,97880.0,0.0,30.0,0.0,6.0,4.0,0.02,70.0,1030000.0,0.35,351.0,34435930.9,34435930.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
myphamchinhhang6666888,myphamchinhhang6666888,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,38200.0,9091.857142857143,0.04,97880.0,0.0,30.0,0.0,49.0,1.0,0.02,70.0,1000000.0,0.35,351.0,34380036.76,34380036.76,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
phuctran_94,phuctran_94,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2581.0,19943.0,0.04,97880.0,0.0,30.0,2.0,0.0,3.0,0.02,70.0,1000000.0,0.35,350.0,34333148.17,34333148.17,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dshiepchamda,dshiepchamda,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,14500.0,5187.548387096775,0.04,97880.0,0.0,30.0,0.0,31.0,4.0,0.02,70.0,1000000.0,0.35,348.0,34136958.68,34136958.68,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
taphoa7821,taphoa7821,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,983.0,3613.769230769231,0.04,97880.0,0.0,30.0,25.0,1.0,2.0,0.02,70.0,1000000.0,0.35,347.0,34059584.42,34059584.42,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tnhadinh,tnhadinh,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2500000.0,46887.5,0.04,97880.0,0.0,30.0,0.0,4.0,1.0,0.02,70.0,62500000.0,0.35,344.0,33680360.13,33680360.13,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nocriviu26,nocriviu26,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,945.0,52005.5,0.04,97880.0,0.0,30.0,4.0,0.0,1.0,0.02,70.0,1000000.0,0.35,341.0,33456422.47,33456422.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
_hena___,_hena___,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5166.0,2920.4375,0.04,97880.0,0.0,30.0,0.0,16.0,13.0,0.02,70.0,1000000.0,0.35,341.0,33408321.07,33408321.07,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
ngoclinh.195,ngoclinh.195,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,3699.0,517.0246913580247,0.04,97880.0,0.0,30.0,1.0,80.0,3.0,0.02,70.0,1000000.0,0.35,341.0,33408201.23,33408201.23,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dinnbexiu,dinnbexiu,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2529.0,822.3137254901961,0.04,97880.0,0.0,30.0,51.0,0.0,7.0,0.02,70.0,1000000.0,0.35,337.0,33046770.09,33046770.09,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shingai_cosmetics,shingai_cosmetics,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,19500.0,4940.966666666666,0.04,97880.0,0.0,30.0,0.0,30.0,4.0,0.02,70.0,1000000.0,0.35,336.0,32925133.18,32925133.18,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
hoa.le8641,hoa.le8641,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2222.0,507.39310344827584,0.04,97880.0,0.0,30.0,0.0,145.0,3.0,0.02,70.0,1000000.0,0.35,331.0,32419597.9,32419597.9,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
kimxuxu_98,kimxuxu_98,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2200000.0,1227.0655737704917,0.04,97880.0,0.0,30.0,0.0,61.0,2.0,0.02,70.0,55000000.0,0.35,330.0,32368158.6,32368158.6,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
anhth.review,anhth.review,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2715.0,965.6976744186046,0.04,97880.0,0.0,30.0,0.0,43.0,9.0,0.02,70.0,1000000.0,0.35,330.0,32353337.15,32353337.15,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chanhbeauty93,chanhbeauty93,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2300000.0,0.0,0.04,97880.0,0.0,30.0,0.0,0.0,28.0,0.02,70.0,57500000.0,0.35,327.0,32022435.64,32022435.64,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
leanh120399,leanh120399,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7913.0,3044.25,0.04,97880.0,0.0,30.0,7.0,5.0,4.0,0.02,70.0,1000000.0,0.35,325.0,31883133.61,31883133.61,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tiktokshopbeauty.vn,tiktokshopbeauty.vn,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,76600.0,7902.923076923077,0.04,97880.0,0.0,30.0,0.0,13.0,19.0,0.02,70.0,1915000.0,0.35,321.0,31484392.02,31484392.02,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vanpham0719,vanpham0719,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,353400.0,0.0,0.04,97880.0,0.0,30.0,0.0,0.0,9.0,0.02,70.0,8835000.0,0.35,320.0,31395386.47,31395386.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
kimmei.cosmetics,kimmei.cosmetics,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,5388.0,6773.0,0.04,97880.0,0.0,30.0,1.0,0.0,3.0,0.02,70.0,1000000.0,0.35,312.0,30581353.39,30581353.39,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopdanang8,shopdanang8,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,22400.0,7618.405405405405,0.04,97880.0,0.0,30.0,0.0,37.0,10.0,0.02,70.0,1000000.0,0.35,310.0,30351466.51,30351466.51,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
myanhh0712,myanhh0712,HASAKI BEAUTY,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,9765.0,2410.1463414634145,0.04,97880.0,0.0,30.0,2.0,39.0,2.0,0.02,70.0,1000000.0,0.35,305.0,29917089.16,29917089.16,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
chanhbeauty93,chanhbeauty93,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,2300000.0,441965.3076923077,0.04,170620.0,0.0,30.0,12.0,1.0,73.0,0.02,70.0,57500000.0,0.35,16708.0,2850831565.31,2850831565.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
unilevervn_beauty,unilevervn_beauty,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,186100.0,9583.08695652174,0.04,170620.0,0.0,30.0,55.0,60.0,431.0,0.02,70.0,4652500.0,0.35,14972.0,2554644142.67,2554644142.67,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
vaselinevietnam,vaselinevietnam,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,62100.0,7381.3050847457625,0.04,170620.0,0.0,30.0,0.0,59.0,44.0,0.02,70.0,1552500.0,0.35,7802.0,1331320049.75,1331320049.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
clearvietnam,clearvietnam,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,102000.0,829128.2375,0.04,170620.0,0.0,30.0,17.0,63.0,42.0,0.02,70.0,2550000.0,0.35,7036.0,1200635656.72,1200635656.72,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tresemmevietnam,tresemmevietnam,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,71500.0,5623.430555555556,0.04,170620.0,0.0,30.0,5.0,67.0,49.0,0.02,70.0,1787500.0,0.35,5168.0,881852375.03,881852375.03,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
dovederma.vietnam,dovederma.vietnam,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,45300.0,163693.9150943396,0.04,170620.0,0.0,30.0,42.0,64.0,22.0,0.02,70.0,1132500.0,0.35,4714.0,804347379.14,804347379.14,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
pondsvietnam,pondsvietnam,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,82000.0,2891.72,0.04,170620.0,0.0,30.0,1.0,74.0,32.0,0.02,70.0,2050000.0,0.35,4497.0,767404244.35,767404244.35,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
shopdanang8,shopdanang8,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,22400.0,8024.2,0.04,170620.0,0.0,30.0,3.0,37.0,88.0,0.02,70.0,1000000.0,0.35,4324.0,737762041.88,737762041.88,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
simplevietnam,simplevietnam,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,103100.0,34641.9012345679,0.04,170620.0,0.0,30.0,13.0,68.0,35.0,0.02,70.0,2577500.0,0.35,4190.0,714903369.78,714903369.78,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
tunpham97,tunpham97,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,4600000.0,1340847.25,0.04,170620.0,0.0,30.0,1.0,7.0,20.0,0.02,70.0,100000000.0,0.35,3066.0,523138841.25,523138841.25,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
nhilayworld1,nhilayworld1,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1200000.0,24487.85576923077,0.04,170620.0,0.0,30.0,4.0,100.0,14.0,0.02,70.0,30000000.0,0.35,2819.0,481066014.61,481066014.61,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
embexiu8386,embexiu8386,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,6321.0,28726.721088435374,0.04,170620.0,0.0,30.0,147.0,0.0,23.0,0.02,70.0,1000000.0,0.35,2622.0,447379578.31,447379578.31,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
leanh120399,leanh120399,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7913.0,47242.709677419356,0.04,170620.0,0.0,30.0,30.0,1.0,10.0,0.02,70.0,1000000.0,0.35,2257.0,385146567.26,385146567.26,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
mlinh.owii,mlinh.owii,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,40700.0,441343.1666666667,0.04,170620.0,0.0,30.0,6.0,0.0,3.0,0.02,70.0,1017500.0,0.35,2056.0,350923579.13,350923579.13,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
oni_2183,oni_2183,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,159000.0,163255.875,0.04,170620.0,0.0,30.0,0.0,16.0,10.0,0.02,70.0,3975000.0,0.35,1896.0,323627961.58,323627961.58,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
fun.beeee,fun.beeee,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,508900.0,303952.0,0.04,170620.0,0.0,30.0,7.0,2.0,11.0,0.02,70.0,12722500.0,0.35,1896.0,323550233.47,323550233.47,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
longchunchun,longchunchun,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,7400000.0,589051.4285714285,0.04,170620.0,0.0,30.0,0.0,7.0,11.0,0.02,70.0,100000000.0,0.35,1878.0,320529030.74,320529030.74,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
bbskincare1,bbskincare1,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,1200000.0,238996.9090909091,0.04,170620.0,0.0,30.0,0.0,11.0,16.0,0.02,70.0,30000000.0,0.35,1782.0,304211996.75,304211996.75,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
yangho.lendo,yangho.lendo,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,15200.0,24485.47619047619,0.04,170620.0,0.0,30.0,84.0,0.0,6.0,0.02,70.0,1000000.0,0.35,1655.0,282523448.5,282523448.5,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
yangho.bando,yangho.bando,Unilever Beauty,Beauty & Personal Care,Beauty & Personal Care,2025-10-08,47700.0,19152.35,0.04,170620.0,0.0,30.0,60.0,0.0,8.0,0.02,70.0,1192500.0,0.35,1633.0,278674444.7,278674444.7,1. Data KOL/1. Data thu thập/Master_data_forML.xlsx
